stage,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Neural.cell,Neurosecretory.cell
24hpf,0,0,0,0,1,1,0
3Month,0.104017006644673,0.104017006644673,0,0,0,0,0
22Month,0,0.683247159940666,0.136649431988133,0.136649431988133,0,0,0.136649431988133
