stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Primordial.germ.cell,Radial.glia,T.cell
24hpf,2,1,1,0,0,0,0,0,0,1,5,0,0,0,15,0,0,0,0
72hpf,0,0,0,0.281848056003223,0,0,0,0,0.563696112006446,0,0,0,0,1.97293639202256,1.69108833601934,0,0,0.281848056003223,0
21Day,0.369986860264282,0,0,0,0.369986860264282,0.369986860264282,0,0,0,0,0.369986860264282,0,0,1.47994744105713,0.369986860264282,0.369986860264282,0,0.369986860264282,0.369986860264282
3Month,0,0,0.104017006644673,0,0,0,0.104017006644673,0.312051019934018,0.104017006644673,0,0,0.104017006644673,0.208034013289345,0,0,0,0.104017006644673,0,0
