stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Granulocyte,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mt_rich_cell,Muscle_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,T_cell
72hpf,0,0.28,0,0,0.28,0,0,0,0,0,0,0,0.56,1.97,0,0.85,0,0,15.22,1.41,0,0,0.85,0,0,0.28,13.81,17.76,0.28,0,0
21Day,17.76,3.7,1.85,69.93,1.85,32.93,5.18,4.44,13.69,2.59,14.43,10.36,5.18,29.97,14.43,68.82,0.37,10.36,75.85,35.89,1.85,1.85,25.16,24.05,0.37,11.84,68.45,284.52,2.96,0.74,9.99
3Month,0,0,0,0.21,0,0,0,0,0.1,0,0,0.21,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0
22Month,0,0,0,0.41,0,0,0,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0.14
