stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,2,0,16,2,1,0,0,0,0,0,0,0,0,0,0,0,9,11,42,0,0,0,0,11,255,0,0,0,4,0,0,0,0,0,1,0,0,0
72hpf,8.46,4.79,0,11.56,1.97,5.36,0,0.56,0,0,0,0,0,0,2.54,0,7.05,16.35,2.54,30.16,0,1.69,0.28,0,195.88,149.94,0.85,0.56,0,28.75,0,0.28,12.68,1.69,0,1.41,0,0,0
21Day,13.32,1.48,1.85,42.18,1.11,31.45,0,12.21,0,0,1.48,0,2.59,1.48,15.54,2.59,4.44,11.84,7.03,42.92,0,0,5.92,0,65.86,57.72,0,1.11,0,17.76,4.81,0.74,6.29,3.7,4.07,0.37,0.37,0,7.4
3Month,0.21,4.26,1.46,55.34,0.62,0,1.87,1.56,0.21,5.3,13.63,0.1,63.76,10.92,5.1,16.75,5.62,15.81,18.2,20.39,3.54,0,5.41,4.68,4.78,1.04,4.06,1.35,0,1.25,2.91,117.33,0.94,0,0,0.52,7.91,17.27,18.1
22Month,0.14,4.65,0.96,16.12,0.27,0,0.68,1.23,0,4.1,15.85,6.01,90.19,6.15,6.83,16.53,0.82,2.05,17.63,17.63,0.96,2.87,2.32,0.27,2.32,0.96,3.96,2.73,0.55,1.78,0.55,19.4,1.23,1.5,0,0,1.64,0,6.29
