stage,Cardiomyocyte,Epithelial.cell,Granulocyte,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia
24hpf,0,1,1,0,1,1,2,0,1,6,0,0,0
72hpf,0.281848056003223,0,0,0,0.281848056003223,0,0,0.281848056003223,0,0.84554416800967,0.84554416800967,0,0
21Day,0,0.369986860264282,0,0,0,0,1.10996058079285,0,0.369986860264282,0,0.369986860264282,0,0.369986860264282
3Month,0,0,0,0.104017006644673,0,0,0,0,0,0,0,0.312051019934018,0
22Month,0,0,0.136649431988133,0.136649431988133,0,0.136649431988133,0,0,0,0,0,0,0
