stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,0,0,0,0,2,74,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,3.95,0.85,0,4.51,1.97,2.82,0,0.85,0,0,0,0,0,0,0.56,0,4.51,10.99,0,13.81,0,0.85,0.28,0.28,66.8,42.84,0.85,1.41,9.86,1.13,0.28,6.2,0.28,0,1.69,0,0,0
21Day,5.18,1.11,1.11,16.65,0.74,11.1,0,6.66,0,0.37,1.11,0,1.85,1.11,9.62,0.74,0.74,7.03,4.44,24.42,0,0,1.85,0,24.42,19.98,1.48,0.74,7.03,1.48,0.37,4.07,1.48,2.59,1.48,0,0,4.44
3Month,0.52,3.64,1.87,48.68,0.73,0,1.66,1.98,0.21,5.1,7.39,0.42,67.09,8.11,3.95,27.36,5.41,12.48,11.75,20.49,2.6,0,4.06,5.3,2.6,1.25,3.64,3.12,0.1,2.7,42.65,0.21,0.1,0,0.52,5.2,19.87,13.52
22Month,0.27,3.83,2.05,13.25,0,0,0.55,1.5,0,1.5,12.44,15.71,103.31,4.24,8.2,21.04,1.09,1.64,13.12,15.71,0.41,2.6,1.91,0.41,2.19,0.14,2.46,5.47,0.14,0.68,13.66,1.5,1.09,0,0,0.68,0,4.78
