stage,Cardiomyocyte,Neural.progenitor.cell,Primordial.germ.cell,T.cell
24hpf,0,1,0,0
3Month,0,0,0.312051019934018,0.104017006644673
22Month,0.136649431988133,0,0.409948295964399,0
