stage,Endothelial.cell,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,0,0.281848056003223,0,0,0,0,0,0,0,0,0,18.6019716962127,1.40924028001612,0,0,0,0.281848056003223,0,0,0.281848056003223,0.281848056003223,0
21Day,0,0,0,0,0,0,0,0,0,0.369986860264282,0,8.87968464634277,0.739973720528564,0,0,0,0,0.369986860264282,0,0,0,0
3Month,0,0,0,0.416068026578691,0.104017006644673,0.104017006644673,0.520085033223363,0.416068026578691,0.104017006644673,0,0.104017006644673,0,0.104017006644673,0.312051019934018,0.208034013289345,0,0,0,0.312051019934018,0,0,0.104017006644673
22Month,0.136649431988133,0.136649431988133,0.136649431988133,4.09948295964399,0,0.136649431988133,0.683247159940666,0,0,0,0,0,0,0.136649431988133,0.273298863976266,0.136649431988133,0,0,0.683247159940666,0,0,0.136649431988133
