stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,2,16,0,0,0,0,3,39,0,0,4,0,0,0,0,0,1,0,0,0
72hpf,1.69,1.41,0,2.82,0.85,0.28,0,0,0,0,0.28,0,0,0,0,0,0,1.13,9.3,0.28,11.27,0,0,0,0,89.63,12.4,0,0.28,17.76,0,0,2.25,0,0,1.41,0,0,0
21Day,3.33,0.37,0.74,22.57,0.37,1.85,0,0.37,0,0,0.37,0,0,0,0,1.11,0,0.37,15.91,0.37,24.79,0,0,2.22,0,43.29,5.92,0.37,0.37,11.84,1.85,0,1.48,1.11,1.48,1.11,0,0,0.37
3Month,0.31,0.1,0.62,37.24,0,0,0.52,0.1,0.1,1.35,0.94,0,0,3.12,1.14,0,6.03,1.14,13.94,1.14,10.92,0.73,0,1.25,2.6,1.56,0.21,1.14,0.21,0.42,0.21,1.25,0.21,0,0,0.31,1.56,0.73,0.52
22Month,0,0.14,1.37,14.76,0,0,0.27,0,0,1.5,1.37,6.01,0,5.47,0.41,0.14,17.35,0.27,3.55,0.68,4.92,0,0.41,0.68,0.27,0.82,0,0.82,0,0,0,0,0.14,0,0,0,0.14,0,0.55
