stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Goblet.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Mesenchymal.cell,Neural.cell,Primordial.germ.cell,Spermatocyte,T.cell
72hpf,0,0,0,0,0,0,0,0,0,0,0.563696112006446,0,0,0
21Day,0.369986860264282,0,0,0.369986860264282,0,0,0,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0,0
3Month,0,0.104017006644673,0.312051019934018,0,0.104017006644673,0.312051019934018,0.104017006644673,0,0,0,0,0,0.104017006644673,0.104017006644673
22Month,0.136649431988133,0,0,0,0,0.683247159940666,0,0.136649431988133,0,0,0,0.136649431988133,0,0
