stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,51,7,0,86,3,3,0,2,0,0,1,0,6,0,0,1,0,13,42,81,180,0,0,0,1,69,1459,0,0,0,20,0,0,1,0,0,3,0,0,0
72hpf,19.45,6.48,0,38.33,8.74,11.84,0,3.1,0,0,1.13,0,0,0.28,0,4.79,0.28,25.08,71.59,6.48,60.6,0,3.95,3.1,1.41,494.08,303.83,2.54,3.66,0,65.39,2.54,1.13,39.74,5.64,4.51,6.48,0,0,0.56
21Day,34.41,4.44,2.96,175.37,5.55,44.03,0,22.94,0,1.48,8.88,0,0,5.18,1.48,59.94,6.66,10.73,58.46,47.36,109.89,0,0,12.58,0.74,184.99,110.26,3.7,2.96,0,32.19,15.54,1.11,18.87,7.03,20.35,2.96,0.37,0,21.83
3Month,1.04,9.36,3.12,202.42,2.08,0,2.29,6.97,0.31,15.81,45.46,0.42,0,107.66,41.92,11.75,55.02,16.64,47.54,55.34,50.03,14.46,0.31,16.64,6.87,14.46,3.33,11.86,4.06,0,3.33,7.39,92.58,2.91,0.1,0,1.66,16.95,16.43,45.46
22Month,0.96,15.85,6.42,67.37,0.41,0,3.83,5.06,0,7.93,63.41,17.22,0,257.58,24.73,18.17,70.65,2.19,9.43,60.54,46.46,2.05,19.13,12.3,0.96,9.84,2.19,11.89,8.47,0.55,3.28,1.5,18.58,4.92,4.37,0.14,0.41,3.01,0,19.27
