stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,2,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,0,0,0,0,5,37,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.13,1.13,0,2.82,0.56,3.38,0,0,0,0.28,0,0,0,0,0,0,0.28,3.95,0.56,4.51,0,0.28,0.28,0,16.07,9.86,0.56,0.28,1.97,0,0,0.85,0,0,0,0,0,0
21Day,2.59,0.37,0.37,6.66,0,5.18,0,2.59,0,0,0,0,0.37,0.37,0.74,1.48,0.37,5.55,1.11,5.18,0,0,1.85,0,7.77,5.18,0.37,0,1.85,1.11,0,1.85,0.37,0.74,0,0,0,1.48
3Month,0.1,2.08,0.62,16.12,0.31,0,0.52,0.21,2.39,4.68,0,0,26.52,3.85,0.94,8.11,1.56,5.3,4.58,6.97,1.04,0,1.14,1.46,0.83,0.52,1.25,0.52,0.1,1.46,5.62,0.21,0.1,0,0.1,1.66,4.16,3.12
22Month,0,0.82,0.41,5.33,0,0,0.55,0,0.68,6.7,1.37,0,41.68,2.32,0.41,7.65,0,1.23,5.6,3.14,0,1.5,0.68,0.14,0.27,0.27,0.55,0.68,0,0,1.09,0.55,0,0,0.14,0.27,0,1.64
