stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Mesenchymal.cell,Neural.cell,Neurosecretory.cell,Primordial.germ.cell,Smooth.muscle.cell
72hpf,0.281848056003223,0,0.281848056003223,0,0.281848056003223,0,0,0,0,0,0.281848056003223,0,0,0
21Day,0,0,0,0,0,0,0,0,0.739973720528564,0,0,0,0,0
3Month,0,0,0,0.104017006644673,0,0,0.104017006644673,0.208034013289345,0,0.104017006644673,0,0.104017006644673,0.104017006644673,0.104017006644673
22Month,0,0.136649431988133,0,0,0,0.273298863976266,0,0.136649431988133,0,0,0,0.136649431988133,0,0
