stage,Cardiomyocyte,Hepatocyte,Ionocyte,Keratinocyte,Macrophage,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte,T.cell
72hpf,0.563696112006446,0,0,0,0,1.40924028001612,0.281848056003223,0,0,0
21Day,0,0,0,0.369986860264282,0,0,0,0,0,0
3Month,0,0.312051019934018,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0.312051019934018,5.92896937874634,0.104017006644673
