stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Mesenchymal.cell,Primordial.germ.cell
72hpf,1.97293639202256,0.281848056003223,0.281848056003223,0,0,0,0,0
21Day,2.58990802184998,0,0,0,0,0,0,0
3Month,0,0,0.104017006644673,0.104017006644673,0,0,0,0.104017006644673
22Month,0.136649431988133,0,0,1.36649431988133,0.136649431988133,0.136649431988133,0.136649431988133,0
