stage,Epithelial.cell,Hepatocyte,Keratinocyte,Neural.progenitor.cell,Neurosecretory.cell,Primordial.germ.cell,Spermatocyte,T.cell
21Day,0,0,0,0.369986860264282,0,0.369986860264282,0,0
3Month,0.208034013289345,0.208034013289345,0.104017006644673,0,0.104017006644673,0.208034013289345,0.728119046512708,0.104017006644673
22Month,0,0.273298863976266,0,0,0,0,0,0
