stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,1,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0,0,0.369986860264282,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0
3Month,0,0.104017006644673,1.87230611960411,0.104017006644673,0.104017006644673,0.312051019934018,0.104017006644673,1.56025509967009,0.208034013289345,0.312051019934018,0.312051019934018,0.104017006644673,0.208034013289345,0.208034013289345,0.104017006644673,0.104017006644673,0.104017006644673,0.728119046512708,0,0.104017006644673,2.08034013289345,0.208034013289345
22Month,0,0,0.136649431988133,0,0,0.136649431988133,0,0,0.136649431988133,0,0,0,0,0,0,0,0,0,0,0,0,0
