stage,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,Spermatocyte
72hpf,0.563696112006446,0.281848056003223,0,0,0,0,0,0,0.281848056003223,7.04620140008058,0.281848056003223,0,0.281848056003223,0
21Day,0.369986860264282,0,0.369986860264282,0,0,0,0.369986860264282,0.369986860264282,0,4.43984232317139,0.369986860264282,0.369986860264282,0,0
3Month,0.312051019934018,0,0,0.208034013289345,0,0.208034013289345,0,0,0,0.104017006644673,0,0,0,0.416068026578691
22Month,0,0,0,0.409948295964399,0.136649431988133,0.136649431988133,0,0,0,0,0,0,0,0
