stage,Epithelial.cell,Granulosa.cell,Hepatocyte,Immune.progenitor.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Retinal.pigment.epithelial.cell
24hpf,0,0,0,0,0,0,1,22,0,0
72hpf,0,0,0,0,0.563696112006446,0.563696112006446,1.69108833601934,0.563696112006446,0,0.281848056003223
21Day,0,0,0,0.369986860264282,0.739973720528564,0,1.10996058079285,1.10996058079285,0.369986860264282,0.369986860264282
22Month,0.136649431988133,0.273298863976266,0.273298863976266,0,0,0,0,0,0,0
