stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,10,0,60,0,0,0,1,0,0,0,43,0,0,0,0,39,272,1,10,0,0,0,0,1,42,0,0,2,0,0,0,0,0,0,0,0,0
72hpf,5.64,1.13,0,60.32,0.56,5.07,0,0,0,0,0,0,0.28,0,0.56,0,20.57,762.4,2.54,11.56,0,0.85,0.85,0,64.54,21.98,0,0.56,11.84,0.28,0,5.64,0,0,0.28,0,0,0
21Day,5.55,0,0,167.23,0,8.14,0,0.74,0,0.37,0,0,3.33,0,2.59,2.96,48.84,439.54,1.85,11.1,0,0,0.37,0.37,14.8,7.4,0,0,5.92,2.22,0.74,0.37,0.74,3.7,1.85,0,0,2.22
3Month,0,0.62,0.31,231.44,0.1,0,0.52,0,0.62,2.5,0,0,8.22,2.7,0.31,4.16,46.81,5.41,2.81,3.95,0.62,0,1.04,0.31,3.54,0.21,0.31,0.21,0.31,1.56,2.08,0,0,0,0.1,6.55,1.14,1.35
22Month,0.14,0,0.55,67.23,0,0,0.55,0,0,0.55,0.41,0,6.15,0.27,0.14,0.96,12.3,1.91,1.09,2.19,0.14,0.14,0.14,0,2.73,0.14,0.14,0.14,0.68,0.14,0,0.14,0,0,0,1.91,0,0.41
