stage,Epithelial.cell,Granulocyte,Hatching.gland,Hepatocyte,Immune.cell,Immune.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0
21Day,0.369986860264282,0,0,0,0,0.369986860264282,0,0,1.10996058079285,0,0,0.739973720528564,1.47994744105713,0.369986860264282,1.47994744105713,0,0,0
3Month,0.208034013289345,0.104017006644673,0,0.520085033223363,0.208034013289345,0,0.208034013289345,0.208034013289345,0.208034013289345,0.208034013289345,0.208034013289345,0,0,0,0,2.49640815947214,0.104017006644673,0.312051019934018
22Month,0,0,0,0.136649431988133,0,0,0,0,0,0,0,0,0,0,0,0.273298863976266,0,0
