stage,Epithelial.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Radial.glia
72hpf,0,0,0,0,0,0,0.281848056003223
21Day,0,0,0,0,0.369986860264282,0,0
22Month,0.136649431988133,0.136649431988133,0.956546023916932,0.546597727952532,0,0.136649431988133,0
