stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,29,1,0,0,0,0,0,0,0,0,0,0,0,2,0,20,17,0,0,0,0,7,457,0,0,0,11,0,0,0,0,0,2,0,0,0
72hpf,9.02,1.69,0,100.06,2.54,7.33,0,0.28,0,0,0.28,0,0,0,0,0,1.69,63.42,9.3,42.56,0,0.28,2.54,0,69.9,268.04,0.28,0.56,0,96.67,0.28,0,397.69,0.56,0,25.65,0,0,0
21Day,6.66,1.11,0.37,265.28,1.85,9.62,0,1.11,0,0,2.59,0,0.74,0.74,3.33,0.74,2.96,27.75,21.46,89.91,0,0,14.06,0.74,25.16,78.07,0,0.74,0,78.07,8.51,0.37,81.03,1.11,4.81,7.4,0,0,1.11
3Month,0.62,5.72,0.94,276.89,0.73,0,0.83,0.1,0.42,3.43,22.99,0.42,15.08,4.89,0.42,8.74,7.49,231.54,139.17,63.97,87.48,0.42,15.19,5.1,1.98,7.07,1.98,1.04,0,3.85,4.78,4.26,20.6,0.31,0,2.5,30.89,4.16,3.02
22Month,0.68,8.06,0.27,255.81,0.55,0,1.09,0.27,0,0.68,28.97,12.03,31.7,3.42,1.78,4.24,2.73,66.27,160.84,86.09,10.93,2.73,12.71,1.09,2.19,7.11,0.68,1.23,0.55,2.32,0.96,0.14,153.59,3.55,0,2.87,1.78,0,1.64
