stage,Epithelial.cell,Erythrocyte,Hepatocyte,Immune.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Retinal.cell,T.cell
24hpf,0,0,0,0,0,1,1,0,4,0,0,0,0
72hpf,0,0,0,0,0.281848056003223,0,0.281848056003223,0.563696112006446,0,0,0,0,0
21Day,1.47994744105713,0.369986860264282,0,0.369986860264282,0.739973720528564,0,1.10996058079285,0,0.739973720528564,1.10996058079285,0.369986860264282,0.369986860264282,0
3Month,0.208034013289345,0,0,0,0,0,0,0,0,0,0,0,0.104017006644673
22Month,0.136649431988133,0,0.409948295964399,0,0,0,0,0,0,0,0,0,0
