stage,Cardiomyocyte,Epithelial.cell,Goblet.cell,Hatching.gland,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,T.cell
24hpf,0,0,0,2,0,0,0,0,0,1,4,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0.563696112006446,3.38217667203868,0,0,0,0,0.84554416800967,0.281848056003223,0
21Day,0.369986860264282,0,0,0,0,0,0,0,0,2.95989488211426,0,0.369986860264282,0,0.369986860264282,2.95989488211426,7.76972406554993,0.369986860264282
3Month,0,0.208034013289345,0.208034013289345,0,1.1441870730914,0.104017006644673,0.104017006644673,0.208034013289345,0,0,0,0,0,0,0,0,0.312051019934018
22Month,0,0.136649431988133,0,0,0.409948295964399,0.136649431988133,0,0,0,0,0,0,0.136649431988133,0,0,0,0
