stage,Epithelial.cell,Erythrocyte,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell
24hpf,1,0,0,0,0,0,0,0,2,0,0,0
72hpf,0,0.281848056003223,0,0,0,0,0,4.22772084004835,0,0,0.281848056003223,0
21Day,0,0,0.369986860264282,0,0,0,0,1.84993430132141,0,0.369986860264282,0,0.369986860264282
3Month,0,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0,0,0,0,0
22Month,0,0,0,1.09319545590506,0,0.136649431988133,0.136649431988133,0,0,0,0,0
