stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,84,1,0,1,0,0,0,0,0,7,0,0,0
72hpf,7.61,4.23,0,5.36,1.97,5.64,0,0,0,0,0,0,0,0.56,0,3.38,18.04,1.69,15.78,0,0.85,0.56,1.13,881.34,71.87,1.41,1.13,13.81,0.28,0,7.61,43.69,44.25,1.41,0,0,0.28
21Day,10.36,1.11,0.37,28.12,0.74,7.4,0,1.11,0,0.74,0,2.22,1.11,4.44,3.33,1.85,10.36,4.07,27.38,0,0.37,2.22,0,180.92,25.53,1.85,0.74,5.55,8.51,0,1.85,66.6,336.69,3.33,0.74,0,3.33
3Month,0,0.31,0,6.87,0,0,0.1,0.1,0.1,0.21,0,1.87,0.1,0,1.14,0.42,3.74,0.52,1.04,0.31,0,0.1,0.21,1.98,0.83,0.52,0,0.1,0.31,0.21,0,0.62,0.21,0.21,0,0.52,0.52
22Month,0.14,0.41,0.27,2.05,0,0,0.14,0.14,0.55,0.27,0.68,8.61,0.14,0.14,1.37,0.27,1.23,0.55,1.37,0,0.27,0,0,1.37,0.27,0.68,0.14,0,0,16.12,0.27,0.82,0,0,0.27,0.14,0.27
