stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Neural.progenitor.cell,Neurosecretory.cell,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,0,0,0,1,0,0,0
72hpf,0.281848056003223,0,0,0,0.281848056003223,0,0.281848056003223,0,0,0
21Day,0,0.739973720528564,0,0,0,0,0,0,0,0
3Month,0,0,0.208034013289345,0.104017006644673,0,0.208034013289345,0,0.104017006644673,1.87230611960411,1.1441870730914
