stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,4,18,0,0,0,0,15,178,1,0,0,2,0,0,0,0,0,0,0,0,0,0
72hpf,5.07,4.23,0,4.51,1.97,3.38,0,0.85,0,0.28,0,0.28,0,0.85,0,1.97,10.15,1.41,20.86,0,0.85,0,0.28,394.31,89.06,0.56,1.97,0,26.49,0,0,0,15.22,0,0.28,1.41,0,0,0
21Day,4.44,3.7,0.37,10.73,0.74,5.18,0,2.59,0,1.85,0,0.37,1.11,13.69,1.11,0,5.92,5.18,35.89,0,0,6.29,0,105.08,31.08,0.74,2.22,0,22.2,4.07,0,0.74,15.54,0.37,1.11,2.96,0,0,8.88
3Month,0.1,4.89,0.1,15.81,0.52,0,0.21,0.83,1.35,11.13,0.1,3.85,18.93,2.91,1.14,0.83,6.24,7.59,23.3,4.68,0.21,1.46,0.31,2.6,0.62,1.98,1.14,0,0.73,0.83,0.1,43.38,3.33,0,0,0.73,4.37,17.68,23.09
22Month,0.27,13.25,0.41,5.88,0.27,0,0.68,0.14,0.27,27.33,4.51,8.88,16.12,4.51,0.68,0.14,1.5,14.35,29.65,1.64,0,0.68,0,3.83,1.64,3.14,1.78,0.82,0.68,0.41,0,14.21,12.16,0.27,0,0.55,0.82,0,10.52
