stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,26,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.23,0,0,1.69,2.54,0.28,0,0,0,0.56,0,0,0,0,0.56,0,0.28,9.58,20.01,0.56,0,6.2,0,0,4.51,1.41,0.56,0,12.12,0,0,0.56,0,0,0,0,0,0
21Day,4.44,0.37,2.59,7.4,1.85,7.4,0,1.48,1.11,1.11,0,0,66.23,0.37,2.22,28.86,4.44,5.18,18.5,7.77,0,0,2.96,0.37,10.36,4.44,0,0.74,2.59,8.14,0.74,0.74,0.37,1.85,0.74,0,0,2.22
3Month,0,0.21,0.21,1.35,0,0,0.1,0.1,0.42,0.31,0,0,116.6,0.73,0.1,6.76,0.21,0.42,2.5,0.83,0.21,0.21,0.21,0.21,0.1,0,0.1,0.1,0,1.77,0.42,0.1,0,0,0,0.1,1.35,0.52
22Month,0.41,1.78,0.96,2.19,0,0,1.78,0.55,0.41,36.08,0.41,0,453.68,8.61,1.37,15.44,0,0.27,66.41,2.87,0,8.75,0.41,0,2.19,0,0.41,0.82,0.41,0.96,4.1,0.55,0,0,0,0,0.27,0.82
