stage,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast
24hpf,0,0,0,0,0,0,0,0,0,1,0,0
72hpf,0,0,0,0,0,0,0,0,0.84554416800967,0,0.281848056003223,0.281848056003223
21Day,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0
3Month,0,0.104017006644673,0.208034013289345,0.104017006644673,0,0.104017006644673,0,0,0,0,0,0
22Month,0.136649431988133,0,1.2298448878932,0,0,0.409948295964399,0.136649431988133,0.136649431988133,0,0,0,0
