stage,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Ionocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.progenitor.cell
21Day,0,0,0,0,0,0,0,0,0.369986860264282
3Month,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0.104017006644673,0.104017006644673,0.104017006644673,0
22Month,0,0,0.273298863976266,0.136649431988133,0.136649431988133,0,0,0,0
