stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0.28,0.56,0.56,0,0,0,0,0,0,0.28,0,0.28,0,0,0,0,0,0,0,0,0,0
21Day,0.37,0,0,1.48,0,0.74,0,0,0,0,56.61,0,0,0,0,0,0,0,11.1,1.85,0,0,0,0,1.48,0.37,0,0,0,0,1.85,0,0.37,0,0,0,0,0
3Month,1.35,3.12,1.46,19.14,0,0,3.02,0.42,0.1,4.26,909.94,0,22.68,18.62,0.94,10.3,1.87,6.97,118.27,7.91,1.14,0.42,2.6,3.22,0.94,0,1.46,1.04,0,0.52,9.15,8.53,0.62,0.1,0,3.12,4.26,5.3
22Month,0.82,5.6,0.82,9.57,0.14,0,11.75,0.27,0,3.01,1725.88,2.19,51.11,11.07,1.09,6.01,0.82,2.32,269.06,8.88,0,3.01,1.64,0.41,1.5,0,1.64,1.64,1.5,0.14,1.09,0.96,3.55,3.55,0.14,0.68,0,3.83
