stage,Epithelial.cell,Erythrocyte..Liver.,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Macrophage,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Spermatocyte
24hpf,2,0,0,0,0,0,0,0,0,2,0,0,0,0
72hpf,0,0,0,0,0,0.281848056003223,0,0,1.40924028001612,0,0,0,0.281848056003223,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0
3Month,0.208034013289345,0.104017006644673,0.728119046512708,0.104017006644673,0.416068026578691,0,0,0,0,0,0.104017006644673,0,0,0.104017006644673
22Month,0.136649431988133,0,0.956546023916932,0,0.409948295964399,0,0.409948295964399,0.136649431988133,0,0,0,0,0,0
