stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8,6,0,30,0,0,0,1,0,2,0,3,0,0,0,0,9,4,10,27,0,0,0,0,14,2938,13,0,3,0,0,0,0,0,30,0,0,0
72hpf,19.73,4.23,0,14.37,2.25,22.27,0,0.56,0,0.28,0,0,0,0,0.56,0,6.2,55.81,4.79,37.2,0,1.97,0.85,0.28,1416,1027.34,22.55,1.69,39.74,0.85,0,66.52,1.41,1.41,21.14,0,0,0
21Day,9.62,1.48,1.11,64.01,0,22.94,0,1.11,0,1.11,0,0,2.59,1.11,4.81,4.07,1.11,54.02,5.55,20.35,0.37,0.37,2.22,0,579.77,214.22,29.6,0.74,10.36,14.8,0,21.46,5.18,8.88,1.85,0.74,0,4.81
3Month,0,0.94,0.31,51.59,0,0,0.1,0,0.21,0.94,0,0,6.55,2.18,0.1,2.7,0.52,11.75,1.77,3.74,0.62,0,0.42,0.62,12.9,3.33,69.9,0.42,0.21,0.62,3.64,12.79,0.1,0,2.6,0.21,1.25,1.66
22Month,0.14,0.82,0.41,13.94,0.14,0,0.14,0,0.68,2.73,0.68,0,25.55,0.55,0.27,3.96,0.14,2.46,2.46,7.93,0.27,0.27,0.55,0,18.04,0.82,58.49,0.41,0,0.14,4.51,34.03,0.68,0,0.82,0,0,1.09
