stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0.28,0,0,0,0,0,0.28,0,0,0.28,1.69,0.28,0.28,0,0,8.74,0,2.25,0.56,0.56,0,0,0,0.85,0,0,0.28,0,0,0,0,0
21Day,1.11,0,0,1.85,0.37,0.37,0,0.74,0,0.37,0,20.35,0,0.37,0.37,0.37,1.48,0,0.37,0,0,0,2.59,2.59,1.48,0,0,0,0.74,1.11,0,0,0.37,0.37,0,0,0.37
3Month,0.1,1.46,2.7,8.84,0.1,0,2.08,0.1,2.18,3.12,0,928.98,4.68,0.21,12.07,1.35,3.74,2.6,5.2,1.04,1.66,1.98,85.29,0.62,0,0.83,0.83,0,0.52,10.61,2.29,0.42,0.1,0,1.35,1.66,2.81
22Month,0,1.37,0.68,1.78,0,0,1.37,0.14,0.27,1.37,0.55,649.77,0.41,0.27,2.19,0.27,0.27,2.05,1.5,0,9.29,0.41,5.47,0,0.14,0.27,0.55,0.41,0,0.41,0,0.27,0.14,0,0.14,0,0.82
