stage,Cardiomyocyte,Epithelial.cell,Erythroid.progenitor.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Mt.rich.cell,T.cell
21Day,0,0.739973720528564,0,0,0.739973720528564,0,0.369986860264282,0
22Month,0.136649431988133,0,0.136649431988133,0.409948295964399,0,0.136649431988133,0,0.136649431988133
