stage,Epithelial.cell,Keratinocyte,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Spermatocyte
72hpf,0,1.12739222401289,0.281848056003223,0,0,0
21Day,0,0,0,0.369986860264282,0,0
3Month,0.312051019934018,0,0,0,0.208034013289345,0.936153059802054
