stage,Cardiomyocyte,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Retinal.cone.cell,Smooth.muscle.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0,0,0.563696112006446,0,0,0.281848056003223,0,1.97293639202256,0,0,0,0
21Day,0.739973720528564,0,0,0,0,0,0,0,0,4.06985546290711,0,0,0,0.739973720528564,1.84993430132141,0,0,0.369986860264282,0
3Month,0,0.104017006644673,0.104017006644673,0,0.416068026578691,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0.208034013289345,0,0.208034013289345,0,0,0,0.104017006644673,0.104017006644673,0,0.208034013289345
22Month,0,0.273298863976266,0,0.136649431988133,0.546597727952532,0,0,0,0,0.273298863976266,0.136649431988133,0,0,0.136649431988133,0,0,0,0,0
