stage,Enterocyte,Epithelial.cell,Erythrocyte,Granulocyte,Hepatocyte,Immune.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell
24hpf,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1
72hpf,0,0,0.563696112006446,0,0,0,0.281848056003223,0.281848056003223,0,0,0,1.69108833601934,0,0.281848056003223,0.281848056003223,0.281848056003223,0,0.281848056003223,0
21Day,0.369986860264282,0,0,0,0,0,0.369986860264282,0,0,0.369986860264282,0.739973720528564,0.739973720528564,0.369986860264282,0,0,0,0,0,0
3Month,0,0.208034013289345,0,0,0.416068026578691,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0,0,0,0,0,0,0.104017006644673,0,0
22Month,0,0,0,0,0.409948295964399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
