stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Granulocyte,Granulosa.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
72hpf,0.281848056003223,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,1.69108833601934,0.281848056003223,0.281848056003223,0,0,0.281848056003223,0,0
21Day,0.369986860264282,0,0.369986860264282,0.369986860264282,0,0,0,0.739973720528564,0,0,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0,0,0.369986860264282,0.369986860264282,0,0
3Month,0,0,0.208034013289345,0,0.208034013289345,0,0,0,0,0.104017006644673,0.104017006644673,0,0,0.208034013289345,0,0,0.208034013289345,0,0,0.104017006644673,0.104017006644673
22Month,0,0.136649431988133,0.273298863976266,0,0.546597727952532,0.136649431988133,0.546597727952532,0,0.136649431988133,0,0,0,0,0,0,0,0,0,0,0,0
