stage,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.progenitor.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,1,0
72hpf,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0
21Day,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0
3Month,0,0.520085033223363,0,0,0.416068026578691,0,0.312051019934018,0.104017006644673,0,0.104017006644673,0,0
22Month,0.409948295964399,0.136649431988133,0,0.136649431988133,1.50314375186946,0.136649431988133,0.409948295964399,0,0.136649431988133,0.136649431988133,0,0.136649431988133
