stage,Epithelial.cell,Erythrocyte,Hepatocyte,Immune.cell,Ionocyte,Keratinocyte,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Smooth.muscle.cell,Spermatocyte
24hpf,0,0,0,0,0,0,1,1,0,0,0,0
72hpf,0,0,0,0,0.281848056003223,0.563696112006446,0.563696112006446,0.281848056003223,0,0,0,0
21Day,0,0.369986860264282,0,0,0,0,0,0,0,0.369986860264282,0,0
3Month,0,0,0.208034013289345,0.104017006644673,0,0,0,0,0.104017006644673,0,0.104017006644673,0.104017006644673
22Month,0.136649431988133,0,0.683247159940666,0,0,0,0,0,0,0,0,0
