stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,6,14,0,0,0,0,1,77,0,0,0,2,0,0,0,0,1,0,0,0
72hpf,0,0.56,0,3.1,0,1.13,0,0.28,0,0,0,0,0,0,0,0.56,1.97,0,6.76,0,0,0,0.28,11.84,28.47,0,0,0,2.25,0,0,1.13,0.28,0.56,0,0,0
21Day,0.37,0.37,0,4.44,0,12.58,0,3.33,0,0.37,0,0,0,2.22,0,0.37,1.85,0.37,1.85,0,0,0.37,0,2.59,15.91,0,0,0,1.48,0.37,0,0.37,0.37,0,0,0,0
3Month,0.1,0.31,0.21,7.28,0,0,0.1,0.42,0.1,3.64,0,1.46,1.66,1.66,0.52,0.1,0.94,1.56,1.98,0.21,0,0,0.21,0,0.62,0.1,0.31,0,0,0.42,26.63,0.1,0,0.1,0.1,24.86,4.78
22Month,0,0.14,0,0.55,0,0,0.27,0.27,0,3.69,0.41,3.28,0.82,1.23,0.27,0.14,0,3.69,0.68,0,0.41,0.14,0,0,0.41,0,0,0.14,0,0,2.6,0,0,0,0.14,0.14,0.41
