stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0.28,0,0.85,0.56,0.28,0,0,0,0,0,0,0,0,0.85,1.69,0.85,1.13,0,0,0,0,1.97,1.69,0,0,0.56,0,0.28,0,0.28,0,0.28,0,0,0
21Day,0.74,0,0.37,3.33,0,1.48,0.37,0,0,0,0,0.37,2.59,1.85,1.48,2.59,3.33,2.96,0,0,0.37,0,2.22,0.74,1.11,0,1.85,0,0,0.74,0,0.37,0,0,0,2.22
3Month,0,0.42,0.31,4.89,0,0,0.1,0.1,1.46,0,5.3,0.94,0.21,2.6,0.31,1.98,4.68,1.25,0.21,0,0.21,0.42,0,0,0.94,0.1,0,0.21,1.87,0,0,0,0.1,0.1,0.62,1.25
22Month,0,0.55,0.14,1.37,0,0,0.14,0.14,2.05,0.55,11.21,0.55,0.14,2.87,0.14,0,3.01,0.96,0,0.27,0,0,0.14,0,0.14,0.27,0,0,0.14,0.14,0,0,0.14,0,0,0.14
