stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Radial.glia,T.cell
24hpf,3,1,0,0,0,0,0,3,0,2,0,0,0,0
72hpf,1.12739222401289,0.563696112006446,0,0,0,0.281848056003223,0.281848056003223,0.281848056003223,0.281848056003223,0.281848056003223,0.563696112006446,0,0.563696112006446,0
21Day,1.47994744105713,1.10996058079285,0.369986860264282,0,0,0,0,0.739973720528564,0.369986860264282,0,0.369986860264282,0.369986860264282,0,0.369986860264282
3Month,0,0,0,0.104017006644673,0.104017006644673,0,0,0,0,0,0,0,0,0
