stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,43,14,0,79,1,0,0,0,0,0,0,0,2,0,0,0,0,1,4,6,169,0,0,0,0,45,893,3,0,29,0,0,0,0,0,1,0,0,0
72hpf,16.35,3.95,0,19.45,7.89,5.36,0,0.28,0,0,0,0,0,0,0,0,0,3.1,13.53,1.13,100.06,0,1.69,3.66,0,357.95,191.94,1.41,1.13,80.61,0.28,0,40.3,0.28,0,4.23,0,0,0
21Day,22.57,2.22,0.74,31.82,2.59,7.03,0,2.22,0,0.37,0,0,0,1.11,0,2.22,0.74,0.37,12.21,0.37,139.12,0,0,16.28,0,143.92,65.49,0.74,8.51,44.03,9.25,0,15.17,1.85,1.11,1.85,0,0,0.37
3Month,0.21,1.04,0,6.45,0.31,0,0.21,0.1,0.31,0.31,1.14,0.31,0,3.22,0.62,0,1.14,0.52,2.91,1.14,34.95,4.16,0,1.98,0.1,8.84,1.04,1.77,5.72,0.62,1.04,2.39,0.52,0.1,0,0.42,2.39,1.25,0.83
22Month,0.14,1.09,0.14,6.7,0.27,0,0.55,0,0.14,0.27,1.5,2.32,0,13.53,0.68,0.14,1.91,0,0.27,0.82,16.12,0.27,0.55,2.19,0,3.14,0.41,2.05,10.39,0.41,0,0.96,1.37,0,0,0,0.14,0,0.55
