stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic.cell,Pancreatic.macrophage,Primordial.germ.cell,Radial.glia,Retinal.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0,0
72hpf,0.281848056003223,0,0.281848056003223,0,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0,0,1.12739222401289,0.281848056003223,0,0,0,0,0.281848056003223,0,0,0,0,0,0,0
21Day,0,0,0.739973720528564,0,0,0,0,0,0,0,0,1.10996058079285,0,0,0,0,0,0,0,0,0,0,2.21992116158569,0,0,0,0,0.369986860264282
3Month,0.104017006644673,0.312051019934018,3.12051019934018,0.832136053157381,0.728119046512708,2.91247618605083,0.728119046512708,0.104017006644673,1.45623809302542,0.520085033223363,1.04017006644673,1.1441870730914,0.208034013289345,0.312051019934018,0.104017006644673,0,0.104017006644673,0.208034013289345,0,0,1.04017006644673,0.104017006644673,94.2394080200734,0.104017006644673,0.104017006644673,0.208034013289345,39.8385135449096,0.728119046512708
22Month,0,0.273298863976266,0.546597727952532,0.273298863976266,0,3.27958636771519,0,0,0.819896591928799,0,0.136649431988133,0.273298863976266,0,0,0.136649431988133,0,0,0,0.273298863976266,0,0.136649431988133,0,24.0503000299114,0,0,0,0.136649431988133,0
