stage,Epithelial.cell,Granulocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
24hpf,1,0,0,0,1,0,0,0
72hpf,0,0,0.281848056003223,0,0,0,0,0
21Day,0,0,0.369986860264282,0,0,0,0,0
3Month,0,0.208034013289345,0.104017006644673,0.208034013289345,0,1.97632312624878,0.104017006644673,0.208034013289345
