stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.69,0.56,0,1.97,0.28,1.97,0,0,0,0,0,0.56,0,0,0,0.56,1.97,0,3.1,0,0,0.28,0.28,33.54,8.74,0,0,0,4.23,0,0,1.69,83.15,10.15,0,0,0,0
21Day,12.58,1.85,0.74,39.22,1.48,34.78,0,3.33,1.85,0.74,0.37,4.81,1.11,14.8,7.03,2.96,15.91,9.62,41.07,0,0.37,5.92,0,69.19,18.87,1.11,0.74,0,19.61,22.2,0.37,4.07,262.69,27.38,2.59,0.37,0,6.66
3Month,0,0.31,0.1,1.46,0,0,0.1,0.1,0.1,0.62,0,2.18,0.62,0.1,1.77,0.21,0.62,0.1,0.31,0.31,0,0.1,0.1,0.73,0,0.21,0.1,0,0,0.1,2.18,0.52,5.93,0,0.21,0.1,5.2,0.21
22Month,0.27,0.96,1.09,9.98,0.14,0,0,0,1.64,20.91,3.01,39.08,1.91,1.78,4.51,0.14,1.23,5.6,4.24,0.14,3.14,0.55,0,1.37,0.55,1.37,0.55,0.55,0,0.14,4.1,4.78,127.9,0,0.14,0.14,0,2.73
