stage,Erythrocyte,Hepatocyte,Immune.cell,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell
24hpf,0,0,0,0,0,0,0,1,0,0,0,0,0
72hpf,0,0,0,0,0,0,0.281848056003223,0.281848056003223,1.12739222401289,0,0,0,0.281848056003223
21Day,1.10996058079285,0,0,0,1.10996058079285,0.369986860264282,0,0,0.369986860264282,0,2.21992116158569,14.0595006900427,0
3Month,0,0.208034013289345,0.104017006644673,0.104017006644673,1.45623809302542,0,0,0,0,0.208034013289345,0,0,0.104017006644673
22Month,0,0.136649431988133,0,0,0.273298863976266,0,0,0,0,0,0,0,0
