stage,Cardiomyocyte,Epithelial.cell,Keratinocyte,Primordial.germ.cell,T.cell
21Day,0.369986860264282,0,0,0,0
3Month,0,0.104017006644673,0.104017006644673,0.624102039868036,0.104017006644673
