stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Hepatocyte,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Radial.glia,Retinal.cell,Retinal.cone.cell
24hpf,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0.281848056003223,0,8.73728973609992,0,0,0,0.281848056003223,0.281848056003223,0.281848056003223
21Day,0.369986860264282,0,0.369986860264282,0,0,0,0.739973720528564,0.369986860264282,0.739973720528564,5.54980290396423,0.369986860264282,0.369986860264282,0.369986860264282,0,1.47994744105713,4.43984232317139
3Month,0,0,0,0,0.520085033223363,0.104017006644673,0,0,0,0,0,0,0,0,0,0
22Month,0,0.136649431988133,0,0.136649431988133,1.2298448878932,0,0,0,0,0.273298863976266,0,0,0,0,0,0
