stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12,37,0,30,0,0,0,10,0,0,16,0,0,0,4,1,9,5,449,153,0,1,0,3,100,312,1,0,0,22,0,0,0,0,0,0,3,0,0,0
72hpf,9.3,16.63,0,6.48,6.76,5.36,0,0.28,0,0,12.4,0.28,0,0,2.54,0,4.23,7.61,7.61,133.03,0,2.82,1.97,0,65.67,61.16,0.28,0.56,0,149.38,0.85,0,0,14.66,0,0,2.82,0,0,0
21Day,12.21,20.72,0,9.62,0.74,2.96,0,1.11,0,0,70.67,0.37,0.74,12.95,6.66,0,1.11,5.92,22.57,104.34,0,0,14.43,0,28.86,18.5,0.74,0.74,0,51.8,7.77,0,0.74,3.7,0.37,1.48,0.74,1.11,0,6.29
3Month,2.29,47.33,1.56,29.44,0,0,3.85,0.31,0.21,5.3,936.36,1.14,36.09,502.61,8.74,12.79,3.12,8.84,69.8,66.15,6.66,0.31,5.41,4.68,3.74,0.31,2.7,1.56,0,1.25,10.61,2.08,19.56,0.73,0.21,0,0.52,5.3,16.23,12.48
22Month,1.37,94.83,1.09,13.39,0,0,13.66,1.5,0.14,3.42,1474.72,10.11,68.87,204.43,24.32,6.7,1.23,3.01,318.94,54.8,0.68,3.55,3.83,0.27,4.92,0.55,4.24,2.6,2.73,1.37,2.05,0.14,10.25,3.42,3.28,0,0.55,1.09,0,8.34
