stage,Epithelial.cell,Granulocyte,Hepatocyte,Macrophage,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oocyte,Pancreatic.cell,Primordial.germ.cell,Radial.glia
24hpf,0,0,0,1,0,0,1,0,0,0,0
72hpf,0,0,0,0,0,1.40924028001612,0.281848056003223,0,0,0,0.281848056003223
21Day,0,0,0,0,0,0,1.10996058079285,0,0,0,0
3Month,0.312051019934018,0,0.104017006644673,0,0.104017006644673,0,0,0,0.104017006644673,0.624102039868036,0
22Month,0,0.136649431988133,0.136649431988133,0,0,0,0,0.136649431988133,0,0.819896591928799,0
