stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,1,5,20,14,0,0,0,0,18,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,5.36,2.25,0,6.2,1.41,4.79,0,0.28,0,0.85,0,0,0.28,0,0.28,0,9.86,41.43,5.07,11.56,0,2.25,1.13,1.41,53.27,18.04,0,0.85,0,13.53,0,0,0,5.07,0,0,2.54,0,0,0
21Day,15.17,2.96,4.07,49.58,1.85,66.23,0,20.72,0,0.74,0.37,0,2.96,3.33,5.92,6.29,6.29,19.24,14.43,41.07,0,0.37,9.62,0.74,42.55,14.06,0.37,2.22,0,17.76,7.77,0,0.37,4.44,1.48,4.44,2.22,0,0,4.07
3Month,0.52,6.24,7.28,102.25,0.42,0,3.22,2.29,24.55,22.47,0.1,0,77.91,56.69,3.74,44.62,8.84,16.43,65.22,18.2,4.37,0.62,54.71,8.53,3.85,0.73,5.1,2.81,0,1.14,3.85,0.42,34.64,0.94,0,0,0.94,7.7,23.61,16.23
22Month,0.41,5.74,6.7,24.73,0.27,0,2.19,2.05,11.34,25.14,3.83,0,154,15.99,4.37,52.34,2.32,3.01,42.09,11.75,0.27,5.19,25.69,0.82,2.73,0.41,4.37,6.01,0.14,0.68,0.68,0,6.83,1.37,0.55,0,0,0.68,0,5.06
