stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,90,0,4,0,2,0,3,0,0,0,1,0,0,0,2,1,4,48,0,0,0,0,7,177,0,0,0,29,0,0,0,0,0,2,0,0,0
72hpf,6.48,50.17,0,10.15,0.28,2.82,0,0,0,0,0,0,0,0.28,0,1.41,5.64,12.12,57.5,0.28,1.13,1.13,0,101.18,21.42,0,0.28,0,71.87,0.56,0,1.69,0,0,1.41,0,0,0
21Day,8.51,22.2,0.74,15.54,0,2.59,0,1.11,0,0,0,1.48,0.37,2.96,0.74,1.48,4.44,2.59,102.12,0.74,0,2.96,0,34.78,8.14,1.11,0.74,0,27.38,5.92,1.11,0.74,1.48,0.74,0.74,4.07,0,0.74
3Month,0,6.55,0,6.14,0,0,0.21,0,0.31,0.31,0,3.85,0.42,0,2.81,0.21,1.66,1.14,3.33,0.1,0,0.1,0.1,0.31,0.1,0.52,0.1,0,0,0.21,2.18,0,0,0,0,6.03,0.94,0.21
22Month,0.14,8.88,0,4.37,0,0,0.14,0,0.14,1.23,0.82,12.85,0.41,0,3.14,0.14,0.41,1.91,3.55,0,0.14,0,0,0.14,0.14,0.27,0.14,0.14,0,0,0.55,0,0,0,0.14,0.82,0,0.27
