stage,Cardiomyocyte,Epithelial.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
24hpf,0,0,0,0,0,2,0,0,2,0,0,0,0
72hpf,0.281848056003223,0.281848056003223,0,0,0,0,0.281848056003223,0.281848056003223,0.281848056003223,0,0,0,0
21Day,0,0,0,0,0,0,0,0.739973720528564,0,0,0,0,0
3Month,0,0.104017006644673,0,0.208034013289345,0,0,0,0,0,0.104017006644673,0,0.104017006644673,0.312051019934018
22Month,0,0,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0,0,0,0.136649431988133,0,0
