stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Granulocyte,Granulosa.cell,Hatching.gland,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,1,0,14,0,0,1,0,0,0,0,1,12,0,3,0,6,86,0,0,0,2,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,1.97293639202256,2.81848056003223,0,0,0,0,0,0,0
21Day,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0.369986860264282,0,0,1.84993430132141,0.369986860264282,0.369986860264282,0,0.739973720528564,0,0,0,0.739973720528564
3Month,0,0.312051019934018,0.208034013289345,0.104017006644673,0,0,0.520085033223363,0.416068026578691,0,0.208034013289345,0,0.208034013289345,0.104017006644673,0.208034013289345,0.104017006644673,0.104017006644673,0,0.104017006644673,0.312051019934018,0,0,0.104017006644673,0.104017006644673,0.104017006644673
22Month,0,0,0.136649431988133,0.546597727952532,0.136649431988133,0,2.049741479822,0.136649431988133,0.136649431988133,0.273298863976266,0,0.136649431988133,0.273298863976266,0.136649431988133,0,0.136649431988133,0,0,0.273298863976266,0,0,0,0,0.136649431988133
