stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,6,0,0,0,0,0,0,0,2,0,0,1,0,4,14,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,2.25,4.51,0.28,0,0,0,0,0,0,0,0,0,0,6.48,51.01,0,1.41,0,0.28,0,1.69,9.86,2.82,0.56,0,0,1.13,0,0,0,0,0.28,0,0.28,0,0,0
21Day,0.74,0,5.18,2.59,7.03,1.85,0,0.37,0,0,0,0,0.37,0,0.37,32.19,7.03,1.48,1.85,1.11,0,0,0,4.44,8.88,0.74,0,0,0,0.37,1.85,0,0,0,0,0,1.48,0,0,0.74
3Month,0.73,4.89,27.77,50.34,5.3,0,2.7,0.52,18.52,16.33,0.21,0,73.64,19.66,1.35,968.4,26.63,15.91,17.06,19.14,4.78,0.21,6.03,96.63,30.16,0.21,5.2,1.46,0,1.35,8.32,0.1,11.75,0.83,0,0.1,0.83,3.54,6.14,13.63
22Month,0.27,1.5,7.65,10.11,1.91,0,0.82,0.27,9.98,5.19,2.46,0,66.96,1.5,0.82,460.92,4.92,2.32,3.14,4.65,0.14,3.55,2.19,8.06,19.13,0,2.46,0.82,0.27,0,0.41,0,0.82,0.82,0.14,0,0,0.27,0,2.73
