stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
72hpf,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0.84554416800967,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0
21Day,0,0,1.84993430132141,1.10996058079285,0,0.369986860264282,0,0.369986860264282,0,0,0,0,0,0,1.10996058079285,1.10996058079285,0,0,0,0,0,0,0.739973720528564,0,0.739973720528564,0.369986860264282,0,0,0,0,0,0
3Month,0,0.208034013289345,1.56025509967009,0,0,0.104017006644673,0.312051019934018,1.56025509967009,0,2.60042516611682,3.22452720598485,0.104017006644673,0.416068026578691,0,0.728119046512708,0.936153059802054,0.312051019934018,0.104017006644673,0,0.208034013289345,0.104017006644673,0,0,0.208034013289345,0,0.416068026578691,0.832136053157381,0,0,0.208034013289345,1.76828911295943,0.624102039868036
22Month,0.136649431988133,0,0.819896591928799,0,0.409948295964399,0,0.136649431988133,1.36649431988133,0.409948295964399,8.47226478326425,0.683247159940666,0.273298863976266,0.819896591928799,0.136649431988133,0.273298863976266,1.09319545590506,0.273298863976266,0,0.273298863976266,0.273298863976266,0.136649431988133,0,0,0.136649431988133,0,0.136649431988133,0,0.136649431988133,0.136649431988133,0,0,0
