stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0.28,0,0.56,0,0.28,0,0,0,0,0,0,0,0,0,0.56,2.25,0,1.41,0,0,0,0,5.64,3.38,0,0,0.56,0,0.28,0,0,0.56,0,0,0
21Day,0.37,0,0.37,2.59,0,2.59,0,0.74,0,0,0,0,0,0.37,0.37,0,2.22,1.48,2.22,0,0,0,0,1.85,0.37,0,0,1.11,0.37,0,0.37,0,0,0,0,0.37
3Month,0,0.21,0.42,4.06,0.1,0,0,0.1,0.73,1.56,0,5.82,1.46,0,2.08,0.21,1.87,1.87,1.98,0.1,0,0.52,0.1,0.21,0.1,0.52,0.31,0.1,0.21,4.58,0,0,0,0.42,4.26,1.66
22Month,0.14,0.68,0.27,1.09,0.14,0,0.14,0.14,0.27,2.19,0.41,11.75,0.96,0.14,2.87,0.14,0.27,1.37,1.91,0.14,0.68,0.41,0,0,0,0.68,0.27,0,0,0.82,0,0.14,0.14,0.14,0,0.41
