stage,Epithelial.cell,Epithelial.cell..Brain.,Immune.progenitor.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.progenitor.cell,Osteoblast,Radial.glia
24hpf,0,0,0,0,1,2,0,2,0,0
72hpf,0,0.563696112006446,0,0.281848056003223,0,0.281848056003223,0,0,0.281848056003223,0.281848056003223
21Day,0.739973720528564,0,0.369986860264282,0,1.47994744105713,0,0.369986860264282,0.369986860264282,0,0
3Month,0.104017006644673,0,0,0,0.208034013289345,0,0,0,0,0
