stage,Epithelial.cell,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Nephron.cell,Osteoblast,Primordial.germ.cell,Retinal.cell,Retinal.pigment.epithelial.cell,T.cell
24hpf,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0.369986860264282,0,0,0,0
3Month,0.520085033223363,0,0,0,0.104017006644673,0.104017006644673,0.104017006644673,0.520085033223363,0,0,0.104017006644673,0,0.208034013289345,0.104017006644673,0.104017006644673,0.208034013289345
22Month,0,0.136649431988133,0.956546023916932,0.136649431988133,0.409948295964399,0,0,0.409948295964399,0.136649431988133,0,0,0,0,0,0,0
